order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK04706,2018-10-17,17:38:01,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 9)]",836.0,-37.8017725,144.9508824,0,8.789,15.8973291
ORDC06683,2018-09-11,16:27:02,Dinner,TP,"[('Shrimp', 7), ('Pasta', 2), ('Salmon', 2), ('Fish&Chips', 5)]",690.0,-37.8086595,144.9954898,0,10.766,15.154716699999998
ORDK06133,2018-01-27,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Coffee', 5), ('Pancake', 10)]",324.0,-37.8097826,144.935871,0,10.112,17.422434805461336
ORDZ07204,2018-01-09,08:10:08,Breakfast,NS,"[('Cereal', 3), ('Coffee', 3), ('Eggs', 1), ('Pancake', 4)]",204.5,-37.8102909,144.9692455,1,7.229,5.7790721
ORDA09497,2018-08-16,15:26:11,Lunch,BK,"[('Fries', 2), ('Chicken', 4)]",152.0,-37.8113201,145.0004866,0,4.158,9.7298414
ORDZ05716,2018-12-21,19:39:43,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 4)]",496.0,-37.8146922,144.9375458,0,9.851,15.7271303
ORDK01377,2018-10-11,17:17:44,Dinner,BK,"[('Pasta', 6), ('Salmon', 7), ('Shrimp', 10)]",992.0,-37.811978100000005,144.95343400000002,0,8.407,15.3986992
ORDJ10389,2018-02-03,09:00:50,Breakfast,TP,"[('Coffee', 4), ('Cereal', 3), ('Pancake', 3)]",165.75,-37.8171697,144.9532725,0,8.603,12.7205115
ORDZ08701,2018-06-15,13:24:30,Lunch,NS,"[('Chicken', 10), ('Salad', 3)]",371.6,-37.823433,144.9688509,0,9.035,14.508334320224899
ORDX10426,2018-07-12,14:15:12,Lunch,BK,"[('Burger', 5), ('Fries', 4), ('Chicken', 6), ('Salad', 9)]",549.8,-37.81139,144.9731504,0,6.797999999999999,12.660031901114769
ORDI01369,2018-08-28,15:56:37,Lunch,NS,"[('Chicken', 3), ('Fries', 10), ('Burger', 8), ('Salad', 6), ('Steak', 9)]",972.2,-37.8102862,144.96132849999998,0,7.644,13.0226804
ORDB01965,2018-06-26,13:44:47,Lunch,TP,"[('Salad', 2), ('Chicken', 6), ('Fries', 7), ('Burger', 5)]",465.4,-37.8252138,144.98471980000002,0,8.988,12.5406357
ORDY01400,2018-10-07,17:17:44,Dinner,TP,"[('Salmon', 7), ('Shrimp', 3)]",449.0,-37.8086109,144.955484,0,9.017999999999999,14.7300794
ORDY00633,2018-11-09,18:18:35,Dinner,TP,"[('Shrimp', 5), ('Pasta', 8), ('Fish&Chips', 8)]",770.0,-37.811009999999996,144.94785280000002,0,9.484,13.2742755
ORDK08352,2018-06-27,13:44:47,Lunch,BK,"[('Steak', 2), ('Fries', 3), ('Chicken', 9), ('Salad', 3)]",465.6,-37.8089313,144.9514248,0,8.731,14.886059
ORDK09884,2018-09-08,16:16:54,Dinner,BK,"[('Pasta', 8), ('Shrimp', 9), ('Fish&Chips', 4)]",846.0,-37.8210245,144.9767611,0,7.249,16.543554399999998
ORDA03812,2018-02-20,09:41:24,Breakfast,BK,"[('Cereal', 9), ('Coffee', 6)]",234.0,-37.8201679,144.95656680000002,0,8.47,13.357350230504965
ORDY09054,2018-09-12,16:27:02,Dinner,BK,"[('Shrimp', 7), ('Salmon', 3), ('Pasta', 9), ('Fish&Chips', 1)]",783.5,-37.8093814,144.9317534,0,10.486,14.724845199999999
ORDX09905,2018-02-03,09:00:50,Breakfast,BK,"[('Eggs', 2), ('Cereal', 6), ('Coffee', 3)]",192.5,-37.815480799999996,144.9414181,0,9.619,16.910453340956053
ORDB00306,2018-07-29,14:55:46,Lunch,BK,"[('Burger', 5), ('Chicken', 9)]",443.0,-37.8116108,144.9647297,0,7.434,12.6397513
ORDA05385,2018-03-24,10:42:15,Breakfast,BK,"[('Eggs', 1), ('Coffee', 5)]",59.5,-37.819338,144.9851526,0,6.215,13.425776500000001
ORDX02511,2018-12-23,19:49:51,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 2)]",178.0,-37.8188114,145.0052595,0,4.399,13.462180800000002
ORDI01983,2018-12-30,20:00:00,Dinner,NS,"[('Pasta', 4), ('Salmon', 3), ('Shrimp', 3), ('Fish&Chips', 5)]",570.0,-37.806292299999996,144.9596444,0,7.621,15.309224300000002
ORDY00231,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 8), ('Eggs', 9), ('Coffee', 10), ('Pancake', 2)]",489.5,-37.8030408,144.9679707,0,9.609,12.0664539
ORDY09518,2018-04-27,11:43:05,Breakfast,TP,"[('Eggs', 3), ('Coffee', 4)]",96.0,-37.8122974,145.00495800000002,0,11.407,13.6833138
ORDJ00067,2018-04-27,11:43:05,Breakfast,TP,"[('Eggs', 4), ('Pancake', 4)]",185.0,-37.810595299999996,144.9653759,0,8.59,11.6051605
ORDK10113,2018-02-03,09:00:50,Breakfast,BK,"[('Pancake', 8), ('Coffee', 1), ('Eggs', 4), ('Cereal', 4)]",373.5,-37.8109999,144.99120349999998,0,5.01,12.42532
ORDC03628,2018-08-30,15:56:37,Lunch,NS,"[('Salad', 9), ('Fries', 3), ('Steak', 9)]",595.8,-37.81056629999999,144.9433791,0,10.707,16.0230295
ORDY00051,2018-12-31,20:00:00,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 5)]",240.0,-37.805429499999995,145.00462919999998,0,11.947000000000001,15.715166
ORDZ00934,2018-03-27,10:42:15,Breakfast,NS,"[('Pancake', 7), ('Eggs', 1)]",191.75,-37.8204421,144.96798959999998,0,8.703,13.5203182
ORDX00124,2018-05-25,12:43:56,Lunch,BK,"[('Chicken', 4), ('Steak', 9), ('Salad', 2), ('Fries', 10)]",687.4,-37.805206899999995,144.9945958,0,5.064,11.316832199999999
ORDJ02700,2018-05-31,12:54:05,Lunch,TP,"[('Burger', 8), ('Steak', 7), ('Fries', 5), ('Chicken', 6), ('Salad', 8)]",952.6,-37.805639500000005,144.9867365,0,10.27,13.3829404
ORDY10515,2018-02-25,09:41:24,Breakfast,TP,"[('Eggs', 4), ('Cereal', 5), ('Coffee', 10)]",268.0,-37.802958600000004,145.0087472,0,12.333,15.92226768162218
ORDY10220,2018-04-14,11:22:49,Breakfast,TP,"[('Coffee', 6), ('Pancake', 2)]",93.5,-37.8194217,144.9549165,0,8.322000000000001,12.2085367
ORDZ02288,2018-08-14,15:26:11,Lunch,NS,"[('Salad', 8), ('Burger', 4), ('Steak', 5), ('Chicken', 1), ('Fries', 1)]",530.6,-37.812028399999996,144.97221330000002,0,7.558,12.956246221645948
ORDI10788,2018-09-01,15:56:37,Lunch,NS,"[('Chicken', 7), ('Steak', 9), ('Salad', 3)]",680.6,-37.8168042,144.95430019999998,0,8.872,16.599181400000003
ORDC02555,2018-05-25,12:43:56,Lunch,NS,"[('Burger', 2), ('Steak', 1), ('Fries', 7)]",191.0,-37.80269129999999,144.96355580000002,0,6.935,12.0101466
ORDC06481,2018-09-23,16:47:19,Dinner,NS,"[('Salmon', 8), ('Shrimp', 3), ('Fish&Chips', 4)]",630.0,-37.799403399999996,144.99843280000002,0,8.908,16.716309
ORDK10231,2018-01-10,08:10:08,Breakfast,BK,"[('Pancake', 8), ('Cereal', 10)]",404.0,-37.801967499999996,144.9540731,1,8.417,6.5891535999999995
ORDA02989,2018-05-12,12:13:31,Lunch,BK,"[('Salad', 5), ('Burger', 5), ('Steak', 8)]",601.0,-37.803437200000005,144.9650283,0,7.5760000000000005,15.999947
ORDJ11111,2018-06-01,12:54:05,Lunch,TP,"[('Steak', 6), ('Chicken', 5), ('Burger', 1), ('Salad', 3), ('Fries', 2)]",536.6,-37.8029596,144.9491929,0,9.98,12.638596099999999
ORDX03470,2018-04-03,11:02:32,Breakfast,BK,"[('Cereal', 1), ('Eggs', 2)]",65.0,-37.8122743,144.9890736,0,5.311,9.879926600000001
ORDK04602,2018-04-15,11:22:49,Breakfast,BK,"[('Eggs', 8), ('Cereal', 1)]",197.0,-37.8124496,145.0110445,0,3.623,10.510333900000001
ORDI09886,2018-03-27,10:42:15,Breakfast,NS,"[('Pancake', 6), ('Coffee', 1), ('Cereal', 10)]",363.0,-37.8091936,144.97306569999998,0,7.24,11.4426924
ORDY08143,2018-10-30,17:58:18,Dinner,TP,"[('Shrimp', 8), ('Salmon', 3), ('Pasta', 2), ('Fish&Chips', 9)]",925.0,-37.8208973,144.995053,0,10.093,13.8656795
ORDI04852,2018-04-08,11:12:40,Breakfast,NS,"[('Pancake', 5), ('Eggs', 5), ('Cereal', 1)]",252.25,-37.7980256,144.95272119999998,0,7.782,14.751539600000001
ORDI02020,2018-11-03,18:08:27,Dinner,NS,"[('Shrimp', 8), ('Salmon', 9)]",801.0,-37.811417,144.9520074,0,8.566,16.376651000000003
ORDX08844,2018-03-06,10:01:41,Breakfast,BK,"[('Coffee', 9), ('Pancake', 6), ('Eggs', 5), ('Cereal', 2)]",365.0,-37.810522999999996,144.97605380000002,0,6.539,11.197595800000002
ORDB06443,2018-02-08,09:10:59,Breakfast,NS,"[('Coffee', 5), ('Eggs', 3), ('Cereal', 5), ('Pancake', 9)]",426.75,-37.822100299999995,144.9806504,0,8.967,11.080177800000001
ORDX00311,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 6), ('Cereal', 9), ('Eggs', 9)]",532.5,-37.8178994,144.989793,0,5.727,10.487052499999999
ORDI08151,2018-07-29,14:55:46,Lunch,NS,"[('Steak', 10), ('Burger', 2), ('Salad', 3), ('Chicken', 4)]",691.6,-37.819407399999996,144.94962080000002,0,9.628,17.1309968
ORDB03355,2018-08-15,15:26:11,Lunch,TP,"[('Fries', 8), ('Salad', 2), ('Steak', 8)]",490.4,-37.8065092,144.9412737,0,10.289000000000001,13.4505733
ORDB06096,2018-12-25,19:49:51,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 9), ('Salmon', 10), ('Pasta', 1)]",1168.5,-37.8173564,144.9317596,0,10.808,14.5232639
ORDX03214,2018-07-03,14:05:04,Lunch,BK,"[('Burger', 8), ('Chicken', 4), ('Salad', 5), ('Fries', 4), ('Steak', 2)]",600.0,-37.8097651,144.9638494,0,7.403,13.443031699999999
ORDZ10945,2018-12-09,19:19:26,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 4)]",409.0,-37.820422799999996,144.9909987,0,9.495,17.9795688
ORDB00846,2018-02-09,09:10:59,Breakfast,TP,"[('Pancake', 6), ('Cereal', 7), ('Coffee', 3)]",315.0,-37.8149102,144.96891530000002,0,8.175,10.742346000000001
ORDX03949,2018-12-19,19:39:43,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 7), ('Shrimp', 6)]",596.5,-37.814845899999995,144.9375409,0,9.947000000000001,17.522250500000002
ORDZ02525,2018-12-13,19:29:34,Dinner,NS,"[('Pasta', 1), ('Salmon', 1)]",68.5,-37.818645000000004,144.9683478,0,8.44,14.3785916
ORDJ06484,2018-10-02,17:07:36,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 1)]",521.0,-37.8002994,144.9776731,0,10.187000000000001,14.490747899999999
ORDY01019,2018-09-10,16:16:54,Dinner,TP,"[('Shrimp', 4), ('Salmon', 2), ('Fish&Chips', 8)]",578.0,-37.814795700000005,144.9448989,0,9.585,13.636450588808502
ORDI01164,2018-09-06,16:06:45,Dinner,NS,"[('Salmon', 8), ('Shrimp', 4), ('Fish&Chips', 10)]",894.0,-37.816502299999996,144.92828669999997,0,10.499,16.571725400000002
ORDJ02377,2018-03-19,10:32:06,Breakfast,TP,"[('Eggs', 4), ('Pancake', 9)]",306.25,-37.8153034,144.9519421,0,8.871,11.80327
ORDI01051,2018-03-27,10:42:15,Breakfast,NS,"[('Coffee', 3), ('Cereal', 3)]",85.5,-37.815299700000004,144.9902847,0,9.152999999999999,14.335739499999999
ORDJ10160,2018-10-26,17:48:10,Dinner,TP,"[('Salmon', 1), ('Pasta', 2), ('Shrimp', 5)]",366.0,-37.8066916,144.9982085,0,11.282,15.220449400000001
ORDX04351,2018-05-01,11:53:14,Breakfast,BK,"[('Pancake', 2), ('Coffee', 9), ('Eggs', 3), ('Cereal', 2)]",224.0,-37.810649100000006,144.9494555,0,8.811,13.466324499999999
ORDB02596,2018-11-17,18:38:52,Dinner,BK,"[('Salmon', 6), ('Pasta', 5)]",383.5,-37.8183275,144.9615248,0,8.109,13.5423217
ORDI05311,2018-12-12,19:29:34,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 3)]",263.0,-37.8139832,144.9645678,0,7.972,13.83289065149727
ORDY01587,2018-03-26,10:42:15,Breakfast,TP,"[('Pancake', 10), ('Cereal', 4), ('Coffee', 3), ('Eggs', 7)]",503.0,-37.8059018,144.97354019999997,0,9.474,11.9192339
ORDJ06598,2018-01-17,08:30:25,Breakfast,NS,"[('Pancake', 3), ('Coffee', 10), ('Cereal', 4)]",231.75,-37.81880770000001,144.96984840000002,1,8.438,5.1548207
ORDJ01028,2018-10-03,17:07:36,Dinner,TP,"[('Shrimp', 7), ('Salmon', 6), ('Fish&Chips', 2), ('Pasta', 3)]",776.5,-37.80227670000001,144.9631881,0,9.531,13.863152300000001
ORDX03877,2018-07-27,14:45:38,Lunch,BK,"[('Salad', 4), ('Chicken', 9), ('Fries', 9), ('Burger', 1)]",495.8,-37.7995965,144.9695882,0,7.645,13.029613900000001
ORDK04348,2018-08-20,15:36:20,Lunch,BK,"[('Chicken', 7), ('Steak', 2)]",314.0,-37.812137400000005,144.97453180000002,0,6.702999999999999,11.967428300000002
ORDZ09054,2018-03-06,10:01:41,Breakfast,NS,"[('Pancake', 6), ('Coffee', 5)]",183.0,-37.8161105,144.98260990000003,0,8.551,13.7510698
ORDA02925,2018-08-03,15:05:54,Lunch,BK,"[('Fries', 2), ('Salad', 3), ('Chicken', 3)]",171.6,-37.8143541,144.9880983,0,5.547999999999999,11.3646285
ORDY00259,2018-12-17,19:39:43,Dinner,TP,"[('Pasta', 8), ('Shrimp', 6), ('Fish&Chips', 5), ('Salmon', 4)]",883.0,-37.8079692,144.95065280000003,0,9.527000000000001,13.7404244
ORDZ05414,2018-12-16,19:29:34,Dinner,NS,"[('Salmon', 7), ('Shrimp', 8), ('Fish&Chips', 4)]",859.0,-37.8243601,144.9440946,0,10.532,18.402666399999998
ORDK00723,2018-11-19,18:38:52,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 8), ('Pasta', 4)]",822.0,-37.8189749,145.0081364,0,4.14,11.056059
ORDC03225,2018-05-20,12:33:48,Lunch,NS,"[('Fries', 5), ('Steak', 2), ('Salad', 3)]",201.6,-37.79944570000001,144.97251269999998,0,6.321000000000001,13.1249887
ORDK03243,2018-12-15,19:29:34,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 10), ('Pasta', 2), ('Shrimp', 1)]",589.0,-37.8057282,144.9508162,0,8.575,17.9189483
ORDI03533,2018-05-22,12:33:48,Lunch,NS,"[('Fries', 1), ('Burger', 10), ('Salad', 2), ('Steak', 7), ('Chicken', 9)]",959.4,-37.807207399999996,144.9889321,0,8.212,13.7186728
ORDJ02881,2018-01-29,08:50:42,Breakfast,TP,"[('Coffee', 1), ('Pancake', 2), ('Eggs', 3)]",122.0,-37.800783100000004,144.9670003,0,9.788,12.332319400000001
ORDC04352,2018-08-15,15:26:11,Lunch,NS,"[('Burger', 10), ('Salad', 9), ('Fries', 10), ('Steak', 8)]",944.8,-37.8090155,144.98370219999998,0,7.9910000000000005,13.5821836
ORDY08675,2018-02-16,09:31:16,Breakfast,TP,"[('Cereal', 5), ('Eggs', 5)]",215.0,-37.8208845,144.9548011,0,8.212,10.7850458
ORDY09995,2018-02-27,09:51:32,Breakfast,TP,"[('Coffee', 8), ('Cereal', 8)]",228.0,-37.8219199,144.9725456,0,8.062000000000001,11.482731
ORDJ10740,2018-08-19,15:36:20,Lunch,TP,"[('Burger', 10), ('Chicken', 1), ('Steak', 2)]",432.0,-37.803470000000004,144.9467147,0,10.056000000000001,14.75040030163887
ORDA00794,2018-11-24,18:49:00,Dinner,BK,"[('Salmon', 1), ('Shrimp', 10), ('Pasta', 5)]",718.5,-37.8256626,144.99794319999998,0,5.691,15.371630499999998
ORDJ10823,2018-05-14,12:23:39,Lunch,TP,"[('Steak', 7), ('Burger', 9), ('Salad', 1), ('Chicken', 2), ('Fries', 7)]",759.2,-37.8208869,144.9551597,0,8.179,11.9080306
ORDJ09254,2018-05-23,12:43:56,Lunch,TP,"[('Fries', 5), ('Burger', 2), ('Salad', 8)]",259.6,-37.8137172,144.98865590000003,0,9.856,12.959909199999998
ORDK04238,2018-01-07,08:10:08,Breakfast,BK,"[('Pancake', 4), ('Coffee', 4), ('Eggs', 6), ('Cereal', 6)]",385.0,-37.8127528,144.93746069999997,1,10.203,8.675806800000002
ORDX01080,2018-12-21,19:39:43,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 7), ('Pasta', 8)]",822.0,-37.8147271,144.93776509999998,0,9.92,16.7513016
ORDI08459,2018-05-02,12:03:22,Lunch,NS,"[('Chicken', 3), ('Steak', 7), ('Burger', 2), ('Salad', 1)]",490.2,-37.8209636,144.9763313,0,8.579,13.911752599999998
ORDX02753,2018-10-09,17:17:44,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 8), ('Salmon', 6), ('Shrimp', 5)]",988.5,-37.8119873,144.9522871,0,8.566,15.2956511
ORDJ10130,2018-08-22,15:46:28,Lunch,TP,"[('Salad', 3), ('Chicken', 9), ('Steak', 5)]",564.6,-37.8187213,144.9681905,0,7.653,11.252121910182392
ORDY02563,2018-03-05,10:01:41,Breakfast,TP,"[('Pancake', 6), ('Coffee', 9), ('Cereal', 9)]",402.0,-37.8127504,144.9681727,0,8.446,11.535186900000001
ORDA06239,2018-04-27,11:43:05,Breakfast,BK,"[('Pancake', 4), ('Coffee', 10), ('Cereal', 1)]",193.0,-37.8005886,144.94245869999997,0,9.533,14.575861499999998
ORDA02994,2018-06-07,13:14:21,Lunch,BK,"[('Steak', 3), ('Salad', 10), ('Chicken', 7), ('Fries', 9), ('Burger', 8)]",887.0,-37.825106299999995,144.9588605,0,8.948,14.907984400000002
ORDC02451,2018-03-30,10:52:23,Breakfast,NS,"[('Pancake', 4), ('Eggs', 8), ('Coffee', 4), ('Cereal', 2)]",345.0,-37.814164899999994,144.96315259999997,0,8.073,13.326443099999999
ORDZ01348,2018-09-24,16:47:19,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 7), ('Pasta', 8), ('Salmon', 2)]",1087.0,-37.8018316,144.9688686,0,6.465,11.8789912
ORDJ09367,2018-03-13,10:21:58,Breakfast,TP,"[('Coffee', 10), ('Eggs', 5)]",185.0,-37.803154299999996,144.9555269,0,9.54,12.146609800000002
ORDY10910,2018-10-03,17:07:36,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 4), ('Shrimp', 4), ('Salmon', 5)]",616.0,-37.8122134,144.95191259999999,0,9.15,13.511062400000002
ORDI03836,2018-07-05,14:05:04,Lunch,NS,"[('Burger', 9), ('Fries', 10), ('Steak', 4)]",579.0,-37.79924260000001,144.9625463,0,6.91,12.167134800000001
ORDZ10107,2018-11-07,18:18:35,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 10), ('Salmon', 4)]",809.0,-37.811324299999995,144.9619041,0,7.732,13.580689470956344
ORDA08000,2018-01-24,08:40:33,Breakfast,BK,"[('Cereal', 1), ('Pancake', 5), ('Coffee', 9)]",209.75,-37.8164539,144.9592888,0,8.171,13.422846100000001
ORDB03051,2018-05-16,12:23:39,Lunch,TP,"[('Burger', 8), ('Chicken', 2), ('Steak', 10), ('Fries', 3), ('Salad', 5)]",884.0,-37.8144278,144.9744102,0,8.416,12.3280288
ORDK01772,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 7), ('Pancake', 4)]",251.0,-37.805023,144.9612698,1,9.586,7.350423200000001
ORDX01401,2018-07-21,14:35:29,Lunch,BK,"[('Chicken', 10), ('Burger', 4), ('Steak', 5), ('Fries', 7), ('Salad', 6)]",856.2,-37.8124295,144.9742773,0,6.746,14.8103321
ORDC09341,2018-10-20,17:38:01,Dinner,TP,"[('Shrimp', 1), ('Pasta', 3)]",136.5,-37.807899600000006,144.9919304,0,10.517,16.3401563
ORDC06234,2018-01-26,08:40:33,Breakfast,NS,"[('Cereal', 3), ('Eggs', 7), ('Coffee', 2), ('Pancake', 10)]",474.5,-37.8233453,144.993547,0,9.955,15.244327499999999
ORDZ09983,2018-04-14,11:22:49,Breakfast,NS,"[('Coffee', 2), ('Cereal', 1), ('Pancake', 7), ('Eggs', 3)]",271.75,-37.8180223,144.9938957,0,9.58,16.6798003
ORDZ00973,2018-12-29,20:00:00,Dinner,NS,"[('Shrimp', 9), ('Pasta', 3), ('Fish&Chips', 1)]",603.5,-37.8133046,144.97131940000003,0,7.716,15.555699046922701
ORDA00455,2018-03-05,10:01:41,Breakfast,TP,"[('Cereal', 2), ('Eggs', 8), ('Coffee', 8), ('Pancake', 10)]",520.5,-37.812773,145.0123198,0,12.491,8.444544699999998
ORDJ03584,2018-09-27,16:57:27,Dinner,TP,"[('Salmon', 9), ('Shrimp', 4)]",585.0,-37.805566799999994,144.9449396,0,10.077,14.044252900000002
ORDI03061,2018-10-09,17:17:44,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 1), ('Salmon', 9)]",598.0,-37.812243200000005,144.9524053,0,8.595,14.6388622
ORDB03249,2018-02-02,09:00:50,Breakfast,TP,"[('Coffee', 3), ('Cereal', 9)]",211.5,-37.823551,144.9862938,0,9.096,11.699183900000001
ORDK04093,2018-08-26,15:46:28,Lunch,BK,"[('Chicken', 3), ('Burger', 1), ('Fries', 9), ('Salad', 1), ('Steak', 10)]",702.2,-37.8122826,144.9384914,0,10.434000000000001,19.3100938
ORDJ01531,2018-03-28,10:52:23,Breakfast,TP,"[('Coffee', 8), ('Pancake', 8)]",254.0,-37.8178799,144.9160052,0,12.716,14.7942465
ORDI06535,2018-08-25,15:46:28,Lunch,NS,"[('Steak', 1), ('Fries', 6), ('Salad', 5), ('Burger', 5), ('Chicken', 6)]",550.0,-37.801098100000004,144.99518590000002,0,8.605,16.0844503
ORDZ09759,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 3), ('Fish&Chips', 1), ('Shrimp', 7)]",536.0,-37.813376500000004,144.971656,0,7.059,14.142149
ORDB02495,2018-10-27,17:58:18,Dinner,BK,"[('Pasta', 10), ('Salmon', 9), ('Fish&Chips', 7), ('Shrimp', 1)]",943.0,-37.8209865,144.9660368,0,8.019,13.4749276
ORDX09472,2018-04-12,11:12:40,Breakfast,BK,"[('Eggs', 7), ('Coffee', 10)]",229.0,-37.8187907,144.96542140000003,0,7.697,13.0361828
ORDI04746,2018-10-20,17:38:01,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 3), ('Pasta', 10)]",462.0,-37.8189152,144.96496630000001,0,8.658,16.5251443
ORDJ03822,2018-06-10,13:14:21,Lunch,TP,"[('Burger', 3), ('Chicken', 1), ('Salad', 10)]",297.0,-37.801758899999996,144.957393,0,9.514,14.5492456
ORDC04516,2018-08-16,15:26:11,Lunch,NS,"[('Fries', 2), ('Burger', 10), ('Chicken', 3), ('Steak', 6)]",700.0,-37.8109494,145.00472340000002,0,9.852,15.1487196
ORDC01356,2018-07-02,14:05:04,Lunch,NS,"[('Salad', 8), ('Fries', 5), ('Burger', 10), ('Chicken', 5), ('Steak', 8)]",1027.6,-37.81307279999999,144.96353009999999,0,7.872000000000001,13.4841946
ORDZ05641,2018-11-11,18:28:43,Dinner,NS,"[('Pasta', 7), ('Shrimp', 8), ('Salmon', 10)]",1034.5,-37.800774,144.96412800000002,0,6.733,14.522725044957157
ORDI06372,2018-09-23,16:47:19,Dinner,NS,"[('Salmon', 5), ('Pasta', 1), ('Shrimp', 6), ('Fish&Chips', 9)]",871.5,-37.8041864,144.99650019999999,0,8.719,16.318404
ORDJ04173,2018-12-22,19:49:51,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 2), ('Shrimp', 5)]",500.0,-37.8055412,144.96687790000001,0,7.278,15.1626916
ORDJ08003,2018-04-01,10:52:23,Breakfast,TP,"[('Eggs', 3), ('Pancake', 3)]",138.75,-37.817451399999996,144.9707239,0,7.9239999999999995,12.3183978
ORDX08463,2018-05-23,12:43:56,Lunch,BK,"[('Steak', 7), ('Burger', 7), ('Chicken', 8), ('Fries', 1), ('Salad', 5)]",886.0,-37.8146613,144.9854064,0,5.846,11.7436595
ORDZ02960,2018-01-09,08:10:08,Breakfast,NS,"[('Cereal', 9), ('Pancake', 6), ('Eggs', 3)]",400.5,-37.8223314,144.94758230000002,1,9.976,7.4914836
ORDI06094,2018-12-07,19:19:26,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 8), ('Pasta', 8), ('Salmon', 1)]",973.0,-37.8177787,144.9572975,0,8.862,15.228504699999998
ORDZ07786,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 4), ('Shrimp', 5)]",450.0,-37.8088724,144.9486259,0,8.808,16.924852800000004
ORDZ04731,2018-08-18,15:36:20,Lunch,BK,"[('Steak', 3), ('Salad', 4), ('Fries', 3), ('Burger', 2), ('Chicken', 2)]",365.8,-37.8098683,144.9666843,0,7.201,14.9349409
ORDI01678,2018-01-19,08:30:25,Breakfast,NS,"[('Eggs', 4), ('Cereal', 3)]",151.0,-37.8029891,144.967552,1,6.57,6.0293497
ORDZ10147,2018-08-29,15:56:37,Lunch,NS,"[('Salad', 4), ('Fries', 1), ('Chicken', 5), ('Steak', 10)]",690.8,-37.818478799999994,144.9778126,0,9.424,14.8142733
ORDJ08225,2018-04-30,11:53:14,Breakfast,TP,"[('Eggs', 6), ('Pancake', 10), ('Cereal', 6), ('Coffee', 2)]",515.5,-37.8148646,144.9449605,0,9.575,11.887022300000002
ORDY09817,2018-03-01,09:51:32,Breakfast,TP,"[('Coffee', 8), ('Eggs', 6), ('Cereal', 4), ('Pancake', 2)]",324.5,-37.823122999999995,144.9830236,0,8.843,11.206954300000001
ORDK01492,2018-01-01,08:00:00,Breakfast,BK,"[('Coffee', 3), ('Pancake', 8)]",216.5,-37.7996112,144.92731809999998,1,10.923,8.15402
ORDA05279,2018-01-31,09:00:50,Breakfast,BK,"[('Eggs', 1), ('Pancake', 2), ('Cereal', 8), ('Coffee', 10)]",313.5,-37.8142786,144.95550480000003,0,8.309,12.821998599999999
ORDX09977,2018-07-07,14:05:04,Lunch,BK,"[('Salad', 8), ('Steak', 9)]",542.6,-37.8144218,144.9876715,0,5.596,14.205670699999999
ORDZ08895,2018-09-20,16:37:10,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 10), ('Shrimp', 2)]",623.0,-37.824828499999995,144.9296955,0,9.526,15.653647699999999
ORDX06275,2018-04-03,11:02:32,Breakfast,BK,"[('Cereal', 9), ('Coffee', 2), ('Pancake', 7), ('Eggs', 5)]",483.75,-37.8127105,144.9902935,0,5.231,10.5479352
ORDY07528,2018-05-01,11:53:14,Breakfast,TP,"[('Coffee', 1), ('Eggs', 10), ('Pancake', 1), ('Cereal', 3)]",314.75,-37.8089549,144.9499068,0,9.469,11.7314394
ORDB03379,2018-02-22,09:41:24,Breakfast,TP,"[('Coffee', 2), ('Cereal', 2)]",57.0,-37.8261097,144.98479719999997,0,9.182,12.102817
ORDX08628,2018-11-24,18:49:00,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 8), ('Pasta', 7)]",659.5,-37.804192799999996,144.9585999,0,7.909,17.1969905
